,Object name,Astrometric RA (hh:mm:ss),"Astrometric Dec (dd mm'ss"")","Dist. from center RA ("")","Dist. from center Dec ("")","Dist. from center Norm ("")",Visual magnitude (V),"RA rate (""/h)","Dec rate (""/h)",ra,dec,V_mag,name,id
4555,55960 (1998 HX133),17:48:16.49,-29:52:10.6,-1.E3,-4.E3,3695.,20.2,35.04,-10.37,267.06870833333335,-29.869611111111112,20.2,55960,1998 HX133
4556,99440 (2002 CA2),17:48:18.99,-27:21:47.9,-1.E3,6.E3,5635.,21.0,57.37,-8.041,267.079125,-27.363305555555556,21.0,99440,2002 CA2
4557,99749 (2002 JF79),17:48:42.80,-27:28:50.4,-827.,5.E3,5161.,20.8,51.76,-7.596,267.17833333333334,-27.480666666666664,20.8,99749,2002 JF79
4558,105221 (2000 OU60),17:48:20.88,-27:11:16.0,-1.E3,6.E3,6250.,21.0,42.6,-5.479,267.087,-27.18777777777778,21.0,105221,2000 OU60
4559,115938 (2003 WV28),17:48:23.42,-28:02:28.7,-1.E3,3.E3,3262.,20.9,59.78,-1.922,267.0975833333333,-28.041305555555557,20.9,115938,2003 WV28
4560,174816 (2003 YX12),17:48:26.05,-28:28:25.4,-1.E3,2.E3,1846.,21.4,47.46,-5.748,267.10854166666667,-28.47372222222222,21.4,174816,2003 YX12
4561,185229 (2006 TS78),17:48:11.67,-27:14:45.5,-1.E3,6.E3,6068.,22.0,30.78,-2.926,267.048625,-27.245972222222225,22.0,185229,2006 TS78
4562,212501 (2006 RK6),17:50:53.11,-26:58:14.4,884.,7.E3,6987.,21.4,56.52,-5.759,267.7212916666666,-26.970666666666666,21.4,212501,2006 RK6
4563,213695 (2002 TY256),17:48:30.27,-28:40:00.1,-991.,824.,1290.,21.5,40.35,-10.03,267.12612499999994,-28.666694444444445,21.5,213695,2002 TY256
4564,217786 (2000 SS206),17:48:13.13,-29:27:16.4,-1.E3,-2.E3,2350.,21.2,49.97,-9.986,267.05470833333334,-29.454555555555554,21.2,217786,2000 SS206
4565,219427 (2000 SD369),17:48:41.66,-30:04:56.2,-842.,-4.E3,4353.,21.0,50.44,-4.931,267.17358333333334,-30.082277777777776,21.0,219427,2000 SD369
4566,222424 (2001 MO10),17:48:39.07,-28:12:57.6,-876.,2.E3,2600.,21.7,54.95,-4.438,267.16279166666664,-28.215999999999998,21.7,222424,2001 MO10
4567,252441 (2001 TL177),17:48:15.52,-28:21:33.7,-1.E3,2.E3,2267.,22.0,40.89,-5.25,267.06466666666665,-28.359361111111113,22.0,252441,2001 TL177
4568,289793 (2005 JM118),17:48:29.23,-27:07:53.8,-1.E3,6.E3,6431.,21.6,38.77,-10.97,267.12179166666664,-27.131611111111113,21.6,289793,2005 JM118
4569,316946 (2001 DK15),17:48:42.17,-27:49:29.8,-835.,4.E3,3945.,22.0,49.8,-8.005,267.1757083333333,-27.824944444444444,22.0,316946,2001 DK15
4570,345684 (2006 UX141),17:49:00.42,-27:14:34.0,-595.,6.E3,5980.,22.7,62.88,-7.358,267.25174999999996,-27.24277777777778,22.7,345684,2006 UX141
4571,367729 (2010 UL54),17:49:04.28,-27:12:37.2,-545.,6.E3,6092.,22.0,63.13,-10.19,267.26783333333333,-27.21033333333333,22.0,367729,2010 UL54
4572,385788 (2006 BY86),17:48:53.78,-28:56:20.9,-683.,-157.,700.2,22.3,53.84,-6.1,267.2240833333333,-28.939138888888888,22.3,385788,2006 BY86
4573,407930 (2012 CP32),17:48:39.30,-28:55:35.6,-873.,-111.,879.8,23.1,35.19,-2.637,267.16375,-28.926555555555556,23.1,407930,2012 CP32
4574,424756 (2008 TZ44),17:48:19.41,-29:18:16.8,-1.E3,-1.E3,1857.,22.8,33.97,-8.516,267.080875,-29.304666666666666,22.8,424756,2008 TZ44
4575,460834 (2014 WO72),17:48:28.33,-27:22:59.0,-1.E3,5.E3,5541.,22.8,39.72,-4.698,267.11804166666667,-27.383055555555558,22.8,460834,2014 WO72
4576,499677 (2010 VT204),17:48:16.64,-27:48:20.3,-1.E3,4.E3,4097.,23.4,46.0,-8.275,267.0693333333333,-27.80563888888889,23.4,499677,2010 VT204
4577,503097 (2015 FJ306),17:48:23.24,-30:21:59.3,-1.E3,-5.E3,5403.,22.0,37.08,-10.05,267.0968333333333,-30.366472222222225,22.0,503097,2015 FJ306
4578,503300 (2016 AF75),17:48:47.93,-27:15:26.6,-759.,6.E3,5947.,22.2,67.72,1.042,267.1997083333333,-27.25738888888889,22.2,503300,2016 AF75
4579,542769 (2013 HZ131),17:48:23.31,-27:51:42.3,-1.E3,4.E3,3878.,22.6,47.62,-4.507,267.09712499999995,-27.86175,22.6,542769,2013 HZ131
4580,573376 (2009 DR33),17:48:18.00,-28:38:12.4,-1.E3,932.,1483.,23.2,32.23,-6.429,267.075,-28.636777777777777,23.2,573376,2009 DR33
4581,606676 (2018 RS32),17:48:32.59,-30:10:33.4,-961.,-5.E3,4707.,23.5,29.46,-4.047,267.13579166666665,-30.175944444444447,23.5,606676,2018 RS32
4582,618943 (2004 TB349),17:49:14.18,-29:12:41.5,-415.,-1.E3,1210.,22.5,73.08,-28.68,267.3090833333333,-29.21152777777778,22.5,618943,2004 TB349
4583,623814 (2019 VG5),17:48:14.83,-28:14:19.7,-1.E3,2.E3,2651.,23.2,38.35,-10.88,267.06179166666664,-28.238805555555558,23.2,623814,2019 VG5
4584,630860 (2006 RG117),17:48:41.92,-30:34:48.1,-838.,-6.E3,6121.,22.7,35.91,-7.986,267.17466666666667,-30.580027777777776,22.7,630860,2006 RG117
4585,635728 (2014 DD7),17:48:29.41,-30:32:42.3,-1.E3,-6.E3,6021.,21.9,36.67,-9.106,267.1225416666666,-30.545083333333334,21.9,635728,2014 DD7
4586,644307 (2006 UX260),17:48:28.97,-27:35:25.1,-1.E3,5.E3,4807.,22.5,40.66,-9.429,267.1207083333333,-27.590305555555556,22.5,644307,2006 UX260
4587,647403 (2008 TH69),17:48:42.60,-28:25:35.6,-829.,2.E3,1882.,23.1,41.25,-9.714,267.17749999999995,-28.426555555555556,23.1,647403,2008 TH69
4588,674690 (2015 RR132),17:48:15.70,-27:17:02.2,-1.E3,6.E3,5923.,22.2,64.57,-5.039,267.0654166666667,-27.283944444444447,22.2,674690,2015 RR132
4589,688803 (2012 YX5),17:48:33.66,-29:14:11.7,-947.,-1.E3,1549.,21.8,71.88,18.69,267.14025,-29.236583333333336,21.8,688803,2012 YX5
4590,714433 (2015 NA16),17:48:11.71,-27:26:46.0,-1.E3,5.E3,5364.,22.9,50.47,-3.098,267.04879166666666,-27.44611111111111,22.9,714433,2015 NA16
4591,723174 (2006 QB130),17:48:27.69,-27:08:14.1,-1.E3,6.E3,6414.,23.1,50.17,-6.977,267.115375,-27.137249999999998,23.1,723174,2006 QB130
4592,746814 (2012 FH95),17:49:04.87,-28:58:14.4,-537.,-270.,600.9,22.7,59.04,-5.667,267.27029166666665,-28.970666666666666,22.7,746814,2012 FH95
4593,752782 (2015 TS79),17:48:41.88,-30:18:27.2,-839.,-5.E3,5151.,22.4,56.33,-13.64,267.17449999999997,-30.307555555555556,22.4,752782,2015 TS79
4594,753374 (2016 AY72),17:48:42.48,-28:06:55.0,-831.,3.E3,2930.,23.1,38.3,1.78,267.177,-28.11527777777778,23.1,753374,2016 AY72
4595,(2006 UV32),17:48:20.44,-30:38:32.1,-1.E3,-6.E3,6385.,24.4,47.46,-12.96,267.0851666666666,-30.64225,24.4,,2006 UV32
4596,(2007 BO114),17:48:40.14,-28:02:56.5,-862.,3.E3,3168.,24.1,43.28,-4.731,267.16724999999997,-28.04902777777778,24.1,,2007 BO114
4597,(2008 SZ364),17:49:05.33,-28:31:30.5,-531.,1.E3,1436.,24.2,71.86,-8.314,267.2722083333333,-28.52513888888889,24.2,,2008 SZ364
4598,(2010 OG120),17:48:11.11,-30:49:08.5,-1.E3,-7.E3,7033.,22.4,53.73,-12.72,267.0462916666666,-30.819027777777777,22.4,,2010 OG120
4599,(2010 VS251),17:48:26.05,-29:45:18.5,-1.E3,-3.E3,3265.,23.4,44.65,0.7283,267.10854166666667,-29.75513888888889,23.4,,2010 VS251
4600,(2011 SQ342),17:48:52.38,-28:12:31.6,-701.,2.E3,2571.,25.1,46.77,-6.872,267.21824999999995,-28.208777777777776,25.1,,2011 SQ342
4601,(2013 CW217),17:48:37.94,-27:11:34.0,-891.,6.E3,6196.,22.7,54.11,-2.526,267.1580833333333,-27.192777777777778,22.7,,2013 CW217
4602,(2013 VF12),17:48:18.04,-27:42:19.8,-1.E3,4.E3,4438.,23.6,73.7,-29.69,267.0751666666667,-27.7055,23.6,,2013 VF12
4603,(2014 HF345),17:49:03.42,-30:46:01.9,-556.,-7.E3,6760.,22.6,74.61,-3.584,267.26424999999995,-30.767194444444442,22.6,,2014 HF345
4604,(2014 KE146),17:48:49.20,-27:29:45.8,-743.,5.E3,5094.,22.0,55.07,8.785,267.205,-27.496055555555557,22.0,,2014 KE146
4605,(2014 OB486),17:49:13.49,-28:38:35.4,-424.,909.,1003.,23.7,68.7,-6.685,267.3062083333333,-28.643166666666666,23.7,,2014 OB486
4606,(2014 PF111),17:48:42.74,-30:47:04.4,-828.,-7.E3,6849.,24.7,52.75,-10.47,267.17808333333335,-30.784555555555556,24.7,,2014 PF111
4607,(2015 DU331),17:48:28.53,-28:24:22.2,-1.E3,2.E3,2034.,26.1,38.56,-1.266,267.118875,-28.406166666666664,26.1,,2015 DU331
4608,(2015 HK295),17:48:35.30,-28:08:17.2,-925.,3.E3,2881.,23.9,40.36,-9.129,267.1470833333333,-28.13811111111111,23.9,,2015 HK295
4609,(2016 CU207),17:48:23.52,-29:28:02.9,-1.E3,-2.E3,2323.,24.6,41.95,-6.095,267.09799999999996,-29.46747222222222,24.6,,2016 CU207
4610,(2016 PC183),17:48:36.46,-27:44:04.9,-910.,4.E3,4278.,23.9,50.03,-6.535,267.15191666666664,-27.734694444444447,23.9,,2016 PC183
4611,(2016 WZ68),17:48:17.37,-28:52:54.3,-1.E3,50.0,1162.,23.7,44.75,-12.08,267.07237499999997,-28.88175,23.7,,2016 WZ68
4612,(2017 AV1),17:48:27.35,-28:54:43.7,-1.E3,-59.4,1031.,23.9,35.25,-10.86,267.11395833333336,-28.912138888888887,23.9,,2017 AV1
4613,(2017 AK30),17:48:17.85,-29:00:40.5,-1.E3,-416.,1227.,25.5,23.46,-3.619,267.074375,-29.01125,25.5,,2017 AK30
4614,(2017 ET33),17:48:34.60,-30:16:55.4,-935.,-5.E3,5077.,22.9,49.79,-8.815,267.14416666666665,-30.282055555555555,22.9,,2017 ET33
4615,(2017 SK244),17:48:20.86,-29:22:05.2,-1.E3,-2.E3,2032.,22.3,53.91,-16.91,267.08691666666664,-29.368111111111112,22.3,,2017 SK244
4616,(2017 UB191),17:48:26.51,-28:39:21.3,-1.E3,863.,1353.,23.4,36.81,-1.603,267.1104583333333,-28.655916666666666,23.4,,2017 UB191
4617,(2018 DV8),17:48:42.17,-27:33:59.1,-835.,5.E3,4858.,23.6,51.17,-4.286,267.1757083333333,-27.56641666666667,23.6,,2018 DV8
4618,(2018 LK35),17:48:22.37,-27:08:53.6,-1.E3,6.E3,6387.,22.9,48.7,-4.066,267.09320833333334,-27.148222222222223,22.9,,2018 LK35
4619,(2018 MB30),17:48:17.84,-28:58:16.8,-1.E3,-273.,1186.,23.4,48.98,-9.224,267.0743333333333,-28.97133333333333,23.4,,2018 MB30
4620,(2019 NV27),17:48:25.09,-29:01:17.3,-1.E3,-453.,1152.,24.7,30.35,-7.015,267.10454166666665,-29.021472222222222,24.7,,2019 NV27
4621,(2020 BN99),17:48:24.97,-27:29:15.4,-1.E3,5.E3,5180.,23.2,36.5,-7.467,267.10404166666666,-27.48761111111111,23.2,,2020 BN99
4622,(2020 RR170),17:48:11.99,-29:43:45.4,-1.E3,-3.E3,3242.,23.4,62.37,-11.26,267.04995833333334,-29.729277777777774,23.4,,2020 RR170
4623,(2020 WN19),17:48:37.84,-27:03:16.4,-892.,7.E3,6689.,22.4,60.52,-11.08,267.1576666666666,-27.054555555555556,22.4,,2020 WN19
4624,(2020 YQ34),17:48:29.18,-27:09:58.7,-1.E3,6.E3,6308.,24.7,34.65,-1.919,267.1215833333333,-27.166305555555553,24.7,,2020 YQ34
4625,(2021 JQ49),17:48:39.28,-27:25:32.7,-873.,5.E3,5364.,23.3,44.75,-14.09,267.16366666666664,-27.42575,23.3,,2021 JQ49
4626,(2021 KU17),17:48:38.80,-28:55:39.3,-879.,-115.,886.7,22.8,41.81,-16.26,267.1616666666667,-28.927583333333335,22.8,,2021 KU17
4627,(2021 PK215),17:48:39.83,-27:08:09.7,-866.,6.E3,6394.,23.4,63.15,-7.218,267.1659583333333,-27.136027777777777,23.4,,2021 PK215
4628,(2021 RZ251),17:48:22.84,-28:24:37.5,-1.E3,2.E3,2060.,23.9,62.39,-4.842,267.09516666666667,-28.410416666666666,23.9,,2021 RZ251
4629,(2021 TN131),17:48:37.19,-27:00:50.6,-900.,7.E3,6834.,24.6,45.96,-7.838,267.1549583333333,-27.014055555555554,24.6,,2021 TN131
4630,(2023 QE109),17:48:48.69,-28:48:22.7,-749.,322.,815.8,23.5,42.64,-16.38,267.202875,-28.806305555555557,23.5,,2023 QE109
4631,(2024 QU28),17:48:46.14,-29:04:43.1,-783.,-659.,1023.,24.7,49.82,-4.856,267.19224999999994,-29.07863888888889,24.7,,2024 QU28
4632,(2024 RO122),17:48:26.45,-27:05:30.9,-1.E3,6.E3,6578.,24.4,41.26,-17.11,267.11020833333333,-27.091916666666666,24.4,,2024 RO122
4633,18900 (2000 LD12),17:48:31.82,-27:23:06.2,-971.,5.E3,5525.,18.3,47.26,5.715,267.1325833333333,-27.385055555555557,18.3,18900,2000 LD12
4634,28205 (1998 XL51),17:48:44.22,-28:21:36.7,-808.,2.E3,2091.,21.4,44.17,-5.881,267.18424999999996,-28.360194444444446,21.4,28205,1998 XL51
4635,46767 (1998 FX115),17:48:15.94,-28:22:59.4,-1.E3,2.E3,2191.,20.5,65.12,-4.058,267.06641666666667,-28.383166666666668,20.5,46767,1998 FX115
4636,53472 (2000 AE33),17:48:14.40,-29:23:31.5,-1.E3,-2.E3,2151.,20.2,58.9,-8.115,267.06,-29.392083333333332,20.2,53472,2000 AE33
4637,61924 (2000 RL2),17:48:14.36,-27:14:29.5,-1.E3,6.E3,6076.,20.2,28.07,-3.715,267.0598333333333,-27.24152777777778,20.2,61924,2000 RL2
4638,105002 (2000 KN5),17:48:38.47,-30:43:39.4,-884.,-7.E3,6653.,19.2,45.01,15.57,267.16029166666664,-30.72761111111111,19.2,105002,2000 KN5
4639,138266 (2000 GC14),17:48:27.17,-29:40:01.4,-1.E3,-3.E3,2961.,21.2,44.58,-9.475,267.1132083333333,-29.667055555555557,21.2,138266,2000 GC14
4640,160830 (2000 XJ30),17:48:42.14,-28:21:06.0,-836.,2.E3,2130.,21.0,42.37,-11.69,267.1755833333333,-28.351666666666667,21.0,160830,2000 XJ30
4641,164048 (2003 UO298),17:48:14.04,-27:11:18.5,-1.E3,6.E3,6265.,20.5,64.13,-7.835,267.0585,-27.188472222222224,20.5,164048,2003 UO298
4642,173817 (2001 SU305),17:48:16.92,-27:39:54.8,-1.E3,4.E3,4582.,20.9,53.31,-5.389,267.0705,-27.66522222222222,20.9,173817,2001 SU305
4643,182029 (2000 BV4),17:48:18.72,-30:20:38.7,-1.E3,-5.E3,5337.,22.4,37.4,-9.433,267.078,-30.344083333333334,22.4,182029,2000 BV4
4644,201299 (2002 SX70),17:48:29.80,-29:11:41.3,-998.,-1.E3,1467.,22.3,35.47,-5.206,267.12416666666667,-29.194805555555554,22.3,201299,2002 SX70
4645,206421 (2003 ST141),17:48:50.62,-27:34:04.7,-724.,5.E3,4835.,22.0,45.49,-5.801,267.21091666666666,-27.56797222222222,22.0,206421,2003 ST141
4646,207810 (2007 TK248),17:48:28.45,-30:10:00.6,-1.E3,-5.E3,4686.,21.4,31.64,-3.448,267.1185416666666,-30.166833333333333,21.4,207810,2007 TK248
4647,209204 (2003 UN283),17:48:47.21,-29:00:21.7,-769.,-397.,865.2,22.1,47.64,-5.8,267.19670833333333,-29.006027777777778,22.1,209204,2003 UN283
4648,211833 (2004 EE82),17:48:25.32,-30:14:10.3,-1.E3,-5.E3,4939.,21.7,36.93,-10.97,267.10549999999995,-30.236194444444447,21.7,211833,2004 EE82
4649,233056 (2005 GP112),17:48:24.47,-28:04:09.5,-1.E3,3.E3,3162.,21.4,40.36,-4.323,267.1019583333333,-28.069305555555555,21.4,233056,2005 GP112
4650,262804 (2006 YE54),17:48:33.60,-27:29:32.8,-948.,5.E3,5141.,22.1,41.27,-2.473,267.14,-27.492444444444445,22.1,262804,2006 YE54
4651,278833 (2008 SN287),17:48:25.00,-28:30:31.4,-1.E3,1.E3,1752.,22.4,34.94,-3.916,267.10416666666663,-28.50872222222222,22.4,278833,2008 SN287
4652,291944 (2006 QG36),17:48:14.58,-27:31:54.4,-1.E3,5.E3,5056.,21.2,67.39,-7.195,267.06075,-27.531777777777776,21.2,291944,2006 QG36
4653,314137 (2005 EM190),17:48:44.61,-27:42:37.2,-803.,4.E3,4343.,22.1,56.41,-3.405,267.18587499999995,-27.71033333333333,22.1,314137,2005 EM190
4654,323028 (2002 QP72),17:48:44.41,-30:39:19.6,-806.,-6.E3,6385.,21.8,58.62,-8.054,267.1850416666666,-30.65544444444444,21.8,323028,2002 QP72
4655,353092 (2009 DP139),17:48:21.09,-27:53:55.4,-1.E3,4.E3,3759.,21.0,52.87,0.8148,267.08787499999994,-27.898722222222222,21.0,353092,2009 DP139
4656,373696 (2002 RE141),17:48:28.42,-28:32:45.9,-1.E3,1.E3,1618.,22.7,39.08,-9.789,267.1184166666667,-28.546083333333335,22.7,373696,2002 RE141
4657,379471 (2010 DG34),17:48:27.59,-28:46:47.0,-1.E3,417.,1109.,21.7,35.23,-18.1,267.11495833333333,-28.779722222222222,21.7,379471,2010 DG34
4658,399388 (2001 SL169),17:48:34.74,-26:59:01.5,-933.,7.E3,6947.,22.3,72.11,-2.346,267.14475,-26.98375,22.3,399388,2001 SL169
4659,430911 (2005 ST240),17:48:43.52,-29:43:26.3,-817.,-3.E3,3091.,22.7,53.28,-7.552,267.1813333333333,-29.72397222222222,22.7,430911,2005 ST240
4660,444927 (2008 AE117),17:48:22.25,-29:48:34.0,-1.E3,-3.E3,3466.,23.6,30.03,-5.727,267.0927083333333,-29.809444444444445,23.6,444927,2008 AE117
4661,463148 (2011 YD58),17:48:28.90,-27:11:24.4,-1.E3,6.E3,6224.,23.0,48.4,-2.691,267.12041666666664,-27.19011111111111,23.0,463148,2011 YD58
4662,472756 (2015 FQ113),17:48:14.44,-29:10:21.3,-1.E3,-997.,1558.,22.7,50.28,-4.053,267.06016666666665,-29.172583333333336,22.7,472756,2015 FQ113
4663,498909 (2009 AV25),17:48:37.36,-28:33:45.8,-898.,1.E3,1499.,22.4,35.14,-1.777,267.1556666666666,-28.562722222222224,22.4,498909,2009 AV25
4664,499002 (2009 CK27),17:48:59.31,-30:42:30.4,-610.,-7.E3,6554.,22.8,63.27,-10.44,267.247125,-30.708444444444442,22.8,499002,2009 CK27
4665,505388 (2013 PD27),17:48:44.04,-28:19:20.0,-811.,2.E3,2219.,22.3,60.74,-3.267,267.1835,-28.322222222222223,22.3,505388,2013 PD27
4666,505671 (2014 UK108),17:48:52.48,-29:24:13.8,-700.,-2.E3,1958.,21.8,59.11,7.221,267.21866666666665,-29.40383333333333,21.8,505671,2014 UK108
4667,507991 (2015 BS171),17:48:23.78,-29:07:51.8,-1.E3,-848.,1369.,23.3,48.29,-4.206,267.09908333333334,-29.131055555555555,23.3,507991,2015 BS171
4668,513963 (2014 EO248),17:48:38.54,-30:44:35.0,-883.,-7.E3,6708.,22.1,57.44,-17.58,267.1605833333333,-30.743055555555557,22.1,513963,2014 EO248
4669,547757 (2010 VR121),17:48:31.62,-30:21:51.7,-974.,-5.E3,5375.,21.9,52.58,-16.13,267.13175,-30.364361111111112,21.9,547757,2010 VR121
4670,603124 (2014 XR5),17:48:19.42,-28:30:37.2,-1.E3,1.E3,1793.,23.1,47.19,-8.669,267.08091666666667,-28.51033333333333,23.1,603124,2014 XR5
4671,606466 (2018 AA11),17:48:22.53,-27:24:09.4,-1.E3,5.E3,5486.,22.3,51.01,-10.49,267.093875,-27.40261111111111,22.3,606466,2018 AA11
4672,606797 (2019 CB7),17:48:11.72,-29:23:29.5,-1.E3,-2.E3,2169.,22.8,49.66,-4.262,267.0488333333333,-29.391527777777778,22.8,606797,2019 CB7
4673,633195 (2009 GU4),17:48:30.92,-30:37:12.6,-983.,-6.E3,6284.,21.8,53.69,0.08615,267.1288333333333,-30.620166666666666,21.8,633195,2009 GU4
4674,642469 (2005 SC60),17:48:44.91,-28:48:12.9,-799.,331.,865.4,23.0,56.27,-9.701,267.187125,-28.803583333333336,23.0,642469,2005 SC60
4675,648860 (2010 NF104),17:48:11.72,-27:42:09.5,-1.E3,4.E3,4471.,21.6,59.25,-14.34,267.0488333333333,-27.702638888888888,21.6,648860,2010 NF104
4676,692856 (2015 BS404),17:48:58.28,-27:02:27.1,-623.,7.E3,6707.,22.0,73.0,-3.38,267.2428333333333,-27.040861111111113,22.0,692856,2015 BS404
4677,707726 (2011 QC15),17:48:32.60,-28:35:18.7,-961.,1.E3,1466.,22.7,39.31,-4.921,267.1358333333333,-28.588527777777777,22.7,707726,2011 QC15
4678,708361 (2012 BZ82),17:48:32.69,-28:14:45.9,-960.,2.E3,2529.,23.2,42.51,-4.059,267.13620833333334,-28.246083333333335,23.2,708361,2012 BZ82
4679,740313 (2002 QX3),17:49:01.28,-27:18:55.0,-584.,6.E3,5720.,22.2,77.44,-2.659,267.2553333333333,-27.31527777777778,22.2,740313,2002 QX3
4680,742915 (2008 BK6),17:48:52.61,-27:49:17.7,-698.,4.E3,3930.,21.9,57.28,-2.187,267.2192083333333,-27.821583333333333,21.9,742915,2008 BK6
4681,745291 (2010 VL278),17:48:11.79,-30:02:01.0,-1.E3,-4.E3,4277.,22.7,45.3,-0.798,267.04912499999995,-30.033611111111114,22.7,745291,2010 VL278
4682,753172 (2015 XU65),17:48:32.00,-29:49:12.4,-969.,-3.E3,3465.,23.1,32.77,-0.7463,267.1333333333333,-29.82011111111111,23.1,753172,2015 XU65
4683,755752 (2017 PH25),17:48:29.56,-29:21:48.3,-1.E3,-2.E3,1958.,22.4,40.83,-13.01,267.1231666666667,-29.36341666666667,22.4,755752,2017 PH25
4684,(1999 VH210),17:49:22.96,-26:59:05.5,-299.,7.E3,6885.,23.4,37.2,-9.823,267.34566666666666,-26.984861111111112,23.4,,1999 VH210
4685,(2001 TQ266),17:48:28.15,-28:06:29.6,-1.E3,3.E3,3014.,23.9,37.76,-6.248,267.11729166666663,-28.108222222222224,23.9,,2001 TQ266
4686,(2006 RP111),17:48:32.73,-28:16:10.2,-959.,2.E3,2451.,24.6,41.94,-6.866,267.136375,-28.2695,24.6,,2006 RP111
4687,(2008 VV97),17:48:18.33,-27:19:13.0,-1.E3,6.E3,5788.,23.9,32.83,0.7389,267.076375,-27.32027777777778,23.9,,2008 VV97
4688,(2009 SK394),17:48:15.97,-27:21:05.8,-1.E3,6.E3,5684.,23.5,37.38,-5.981,267.06654166666664,-27.35161111111111,23.5,,2009 SK394
4689,(2010 GG152),17:49:10.03,-27:24:09.5,-469.,5.E3,5396.,22.9,69.18,-13.23,267.2917916666666,-27.402638888888887,22.9,,2010 GG152
4690,(2012 TH373),17:48:35.80,-30:15:51.7,-919.,-5.E3,5011.,23.1,45.66,-9.334,267.14916666666664,-30.26436111111111,23.1,,2012 TH373
4691,(2012 VH16),17:48:17.73,-29:18:12.5,-1.E3,-1.E3,1867.,23.3,32.47,-19.36,267.073875,-29.303472222222222,23.3,,2012 VH16
4692,(2014 QE489),17:48:28.50,-28:45:59.8,-1.E3,464.,1116.,23.4,38.29,-5.361,267.11875,-28.76661111111111,23.4,,2014 QE489
4693,(2014 RY19),17:48:24.30,-27:44:54.2,-1.E3,4.E3,4268.,23.6,54.1,-4.996,267.10125,-27.74838888888889,23.6,,2014 RY19
4694,(2014 TX91),17:48:13.81,-30:05:35.7,-1.E3,-4.E3,4475.,23.8,49.11,-7.168,267.0575416666666,-30.093249999999998,23.8,,2014 TX91
4695,(2015 AE162),17:48:12.03,-29:55:42.5,-1.E3,-4.E3,3915.,24.2,33.8,-3.232,267.050125,-29.928472222222222,24.2,,2015 AE162
4696,(2015 HC182),17:48:55.71,-28:45:36.6,-657.,488.,818.8,27.3,115.5,-47.44,267.23212499999994,-28.760166666666667,27.3,,2015 HC182
4697,(2015 HM228),17:48:46.57,-28:01:59.3,-777.,3.E3,3202.,23.1,41.52,-2.392,267.19404166666664,-28.03313888888889,23.1,,2015 HM228
4698,(2015 KQ406),17:48:13.30,-30:21:18.1,-1.E3,-5.E3,5390.,24.1,23.99,-11.3,267.05541666666664,-30.355027777777778,24.1,,2015 KQ406
4699,(2015 RV205),17:48:24.82,-30:19:54.5,-1.E3,-5.E3,5277.,22.1,72.57,-18.35,267.10341666666665,-30.331805555555555,22.1,,2015 RV205
4700,(2015 TR196),17:48:35.78,-30:47:16.3,-919.,-7.E3,6873.,24.1,37.21,-6.862,267.14908333333335,-30.787861111111113,24.1,,2015 TR196
4701,(2015 VE121),17:48:11.63,-27:47:55.5,-1.E3,4.E3,4140.,23.3,36.15,-10.33,267.0484583333333,-27.798750000000002,23.3,,2015 VE121
4702,(2016 AZ292),17:48:35.25,-27:00:52.0,-926.,7.E3,6836.,24.2,33.11,-2.327,267.146875,-27.014444444444443,24.2,,2016 AZ292
4703,(2016 BE139),17:48:31.72,-29:53:38.3,-972.,-4.E3,3722.,24.5,59.37,-15.18,267.13216666666665,-29.89397222222222,24.5,,2016 BE139
4704,(2016 GL304),17:49:30.20,-26:59:24.9,-204.,7.E3,6862.,23.3,57.35,-8.461,267.3758333333333,-26.99025,23.3,,2016 GL304
4705,(2016 NE116),17:48:34.22,-27:09:06.0,-939.,6.E3,6349.,23.9,52.15,-3.131,267.14258333333333,-27.151666666666664,23.9,,2016 NE116
4706,(2016 TW78),17:48:53.74,-29:24:39.4,-683.,-2.E3,1976.,23.2,55.82,6.273,267.22391666666664,-29.410944444444443,23.2,,2016 TW78
4707,(2017 QO81),17:48:25.99,-28:51:19.6,-1.E3,145.,1058.,23.8,40.2,-5.555,267.1082916666667,-28.855444444444444,23.8,,2017 QO81
4708,(2017 RR130),17:48:30.88,-28:12:23.8,-983.,2.E3,2669.,23.6,30.0,-9.832,267.1286666666666,-28.206611111111112,23.6,,2017 RR130
4709,(2017 SQ124),17:48:39.75,-28:04:53.6,-867.,3.E3,3057.,24.7,73.64,-10.35,267.165625,-28.081555555555557,24.7,,2017 SQ124
4710,(2018 UE52),17:48:22.66,-27:04:50.5,-1.E3,7.E3,6626.,23.0,30.58,5.411,267.0944166666667,-27.080694444444443,23.0,,2018 UE52
4711,(2018 YB17),17:48:23.78,-30:07:19.1,-1.E3,-4.E3,4543.,23.0,36.52,-2.217,267.09908333333334,-30.121972222222222,23.0,,2018 YB17
4712,(2019 AR17),17:48:15.10,-29:09:26.8,-1.E3,-943.,1517.,25.0,40.8,-5.447,267.06291666666664,-29.157444444444444,25.0,,2019 AR17
4713,(2019 KQ46),17:49:12.57,-30:06:08.8,-436.,-4.E3,4366.,23.0,66.64,11.22,267.3023749999999,-30.102444444444444,23.0,,2019 KQ46
4714,(2020 FP13),17:48:58.64,-27:56:44.9,-619.,3.E3,3475.,23.2,73.97,-10.44,267.2443333333333,-27.945805555555555,23.2,,2020 FP13
